Path|Owners|Online?|PS (HIon)|Datasets (SmartPS)|Streams|L1T Seed
HLT_HIL3SingleMu5_SinglePuAK4CaloJet40_v3|HIN|Yes|1|HIPhysicsRawPrime0, HIPhysicsRawPrime1, HIPhysicsRawPrime10, HIPhysicsRawPrime11, HIPhysicsRawPrime12, HIPhysicsRawPrime13, HIPhysicsRawPrime14, HIPhysicsRawPrime15, HIPhysicsRawPrime16, HIPhysicsRawPrime17, HIPhysicsRawPrime18, HIPhysicsRawPrime19, HIPhysicsRawPrime2, HIPhysicsRawPrime20, HIPhysicsRawPrime21, HIPhysicsRawPrime22, HIPhysicsRawPrime23, HIPhysicsRawPrime24, HIPhysicsRawPrime25, HIPhysicsRawPrime26, HIPhysicsRawPrime27, HIPhysicsRawPrime28, HIPhysicsRawPrime29, HIPhysicsRawPrime3, HIPhysicsRawPrime30, HIPhysicsRawPrime31, HIPhysicsRawPrime4, HIPhysicsRawPrime5, HIPhysicsRawPrime6, HIPhysicsRawPrime7, HIPhysicsRawPrime8, HIPhysicsRawPrime9|PhysicsHIPhysicsRawPrime0, PhysicsHIPhysicsRawPrime1, PhysicsHIPhysicsRawPrime10, PhysicsHIPhysicsRawPrime11, PhysicsHIPhysicsRawPrime12, PhysicsHIPhysicsRawPrime13, PhysicsHIPhysicsRawPrime14, PhysicsHIPhysicsRawPrime15, PhysicsHIPhysicsRawPrime16, PhysicsHIPhysicsRawPrime17, PhysicsHIPhysicsRawPrime18, PhysicsHIPhysicsRawPrime19, PhysicsHIPhysicsRawPrime2, PhysicsHIPhysicsRawPrime20, PhysicsHIPhysicsRawPrime21, PhysicsHIPhysicsRawPrime22, PhysicsHIPhysicsRawPrime23, PhysicsHIPhysicsRawPrime24, PhysicsHIPhysicsRawPrime25, PhysicsHIPhysicsRawPrime26, PhysicsHIPhysicsRawPrime27, PhysicsHIPhysicsRawPrime28, PhysicsHIPhysicsRawPrime29, PhysicsHIPhysicsRawPrime3, PhysicsHIPhysicsRawPrime30, PhysicsHIPhysicsRawPrime31, PhysicsHIPhysicsRawPrime4, PhysicsHIPhysicsRawPrime5, PhysicsHIPhysicsRawPrime6, PhysicsHIPhysicsRawPrime7, PhysicsHIPhysicsRawPrime8, PhysicsHIPhysicsRawPrime9|L1_SingleMu3_SingleJet32_MidEta2p7_BptxAND
HLT_HIL3SingleMu5_SinglePuAK4CaloJet60_v3|HIN|Yes|1|HIPhysicsRawPrime0, HIPhysicsRawPrime1, HIPhysicsRawPrime10, HIPhysicsRawPrime11, HIPhysicsRawPrime12, HIPhysicsRawPrime13, HIPhysicsRawPrime14, HIPhysicsRawPrime15, HIPhysicsRawPrime16, HIPhysicsRawPrime17, HIPhysicsRawPrime18, HIPhysicsRawPrime19, HIPhysicsRawPrime2, HIPhysicsRawPrime20, HIPhysicsRawPrime21, HIPhysicsRawPrime22, HIPhysicsRawPrime23, HIPhysicsRawPrime24, HIPhysicsRawPrime25, HIPhysicsRawPrime26, HIPhysicsRawPrime27, HIPhysicsRawPrime28, HIPhysicsRawPrime29, HIPhysicsRawPrime3, HIPhysicsRawPrime30, HIPhysicsRawPrime31, HIPhysicsRawPrime4, HIPhysicsRawPrime5, HIPhysicsRawPrime6, HIPhysicsRawPrime7, HIPhysicsRawPrime8, HIPhysicsRawPrime9|PhysicsHIPhysicsRawPrime0, PhysicsHIPhysicsRawPrime1, PhysicsHIPhysicsRawPrime10, PhysicsHIPhysicsRawPrime11, PhysicsHIPhysicsRawPrime12, PhysicsHIPhysicsRawPrime13, PhysicsHIPhysicsRawPrime14, PhysicsHIPhysicsRawPrime15, PhysicsHIPhysicsRawPrime16, PhysicsHIPhysicsRawPrime17, PhysicsHIPhysicsRawPrime18, PhysicsHIPhysicsRawPrime19, PhysicsHIPhysicsRawPrime2, PhysicsHIPhysicsRawPrime20, PhysicsHIPhysicsRawPrime21, PhysicsHIPhysicsRawPrime22, PhysicsHIPhysicsRawPrime23, PhysicsHIPhysicsRawPrime24, PhysicsHIPhysicsRawPrime25, PhysicsHIPhysicsRawPrime26, PhysicsHIPhysicsRawPrime27, PhysicsHIPhysicsRawPrime28, PhysicsHIPhysicsRawPrime29, PhysicsHIPhysicsRawPrime3, PhysicsHIPhysicsRawPrime30, PhysicsHIPhysicsRawPrime31, PhysicsHIPhysicsRawPrime4, PhysicsHIPhysicsRawPrime5, PhysicsHIPhysicsRawPrime6, PhysicsHIPhysicsRawPrime7, PhysicsHIPhysicsRawPrime8, PhysicsHIPhysicsRawPrime9|L1_SingleMu3_SingleJet40_MidEta2p7_BptxAND
HLT_HIL3SingleMu5_SinglePuAK4CaloJet80_v3|HIN|Yes|1|HIPhysicsRawPrime0, HIPhysicsRawPrime1, HIPhysicsRawPrime10, HIPhysicsRawPrime11, HIPhysicsRawPrime12, HIPhysicsRawPrime13, HIPhysicsRawPrime14, HIPhysicsRawPrime15, HIPhysicsRawPrime16, HIPhysicsRawPrime17, HIPhysicsRawPrime18, HIPhysicsRawPrime19, HIPhysicsRawPrime2, HIPhysicsRawPrime20, HIPhysicsRawPrime21, HIPhysicsRawPrime22, HIPhysicsRawPrime23, HIPhysicsRawPrime24, HIPhysicsRawPrime25, HIPhysicsRawPrime26, HIPhysicsRawPrime27, HIPhysicsRawPrime28, HIPhysicsRawPrime29, HIPhysicsRawPrime3, HIPhysicsRawPrime30, HIPhysicsRawPrime31, HIPhysicsRawPrime4, HIPhysicsRawPrime5, HIPhysicsRawPrime6, HIPhysicsRawPrime7, HIPhysicsRawPrime8, HIPhysicsRawPrime9|PhysicsHIPhysicsRawPrime0, PhysicsHIPhysicsRawPrime1, PhysicsHIPhysicsRawPrime10, PhysicsHIPhysicsRawPrime11, PhysicsHIPhysicsRawPrime12, PhysicsHIPhysicsRawPrime13, PhysicsHIPhysicsRawPrime14, PhysicsHIPhysicsRawPrime15, PhysicsHIPhysicsRawPrime16, PhysicsHIPhysicsRawPrime17, PhysicsHIPhysicsRawPrime18, PhysicsHIPhysicsRawPrime19, PhysicsHIPhysicsRawPrime2, PhysicsHIPhysicsRawPrime20, PhysicsHIPhysicsRawPrime21, PhysicsHIPhysicsRawPrime22, PhysicsHIPhysicsRawPrime23, PhysicsHIPhysicsRawPrime24, PhysicsHIPhysicsRawPrime25, PhysicsHIPhysicsRawPrime26, PhysicsHIPhysicsRawPrime27, PhysicsHIPhysicsRawPrime28, PhysicsHIPhysicsRawPrime29, PhysicsHIPhysicsRawPrime3, PhysicsHIPhysicsRawPrime30, PhysicsHIPhysicsRawPrime31, PhysicsHIPhysicsRawPrime4, PhysicsHIPhysicsRawPrime5, PhysicsHIPhysicsRawPrime6, PhysicsHIPhysicsRawPrime7, PhysicsHIPhysicsRawPrime8, PhysicsHIPhysicsRawPrime9|L1_SingleMu3_SingleJet40_MidEta2p7_BptxAND
HLT_HIL3DoubleMu0_M0toInf_Open_v3|HIN|Yes|1|HIPhysicsRawPrime0, HIPhysicsRawPrime1, HIPhysicsRawPrime10, HIPhysicsRawPrime11, HIPhysicsRawPrime12, HIPhysicsRawPrime13, HIPhysicsRawPrime14, HIPhysicsRawPrime15, HIPhysicsRawPrime16, HIPhysicsRawPrime17, HIPhysicsRawPrime18, HIPhysicsRawPrime19, HIPhysicsRawPrime2, HIPhysicsRawPrime20, HIPhysicsRawPrime21, HIPhysicsRawPrime22, HIPhysicsRawPrime23, HIPhysicsRawPrime24, HIPhysicsRawPrime25, HIPhysicsRawPrime26, HIPhysicsRawPrime27, HIPhysicsRawPrime28, HIPhysicsRawPrime29, HIPhysicsRawPrime3, HIPhysicsRawPrime30, HIPhysicsRawPrime31, HIPhysicsRawPrime4, HIPhysicsRawPrime5, HIPhysicsRawPrime6, HIPhysicsRawPrime7, HIPhysicsRawPrime8, HIPhysicsRawPrime9|PhysicsHIPhysicsRawPrime0, PhysicsHIPhysicsRawPrime1, PhysicsHIPhysicsRawPrime10, PhysicsHIPhysicsRawPrime11, PhysicsHIPhysicsRawPrime12, PhysicsHIPhysicsRawPrime13, PhysicsHIPhysicsRawPrime14, PhysicsHIPhysicsRawPrime15, PhysicsHIPhysicsRawPrime16, PhysicsHIPhysicsRawPrime17, PhysicsHIPhysicsRawPrime18, PhysicsHIPhysicsRawPrime19, PhysicsHIPhysicsRawPrime2, PhysicsHIPhysicsRawPrime20, PhysicsHIPhysicsRawPrime21, PhysicsHIPhysicsRawPrime22, PhysicsHIPhysicsRawPrime23, PhysicsHIPhysicsRawPrime24, PhysicsHIPhysicsRawPrime25, PhysicsHIPhysicsRawPrime26, PhysicsHIPhysicsRawPrime27, PhysicsHIPhysicsRawPrime28, PhysicsHIPhysicsRawPrime29, PhysicsHIPhysicsRawPrime3, PhysicsHIPhysicsRawPrime30, PhysicsHIPhysicsRawPrime31, PhysicsHIPhysicsRawPrime4, PhysicsHIPhysicsRawPrime5, PhysicsHIPhysicsRawPrime6, PhysicsHIPhysicsRawPrime7, PhysicsHIPhysicsRawPrime8, PhysicsHIPhysicsRawPrime9|L1_DoubleMuOpen_MaxDr3p5_BptxAND
HLT_HIL3DoubleMu0_M2to4p5_Open_v3|HIN|Yes|1|HIExpressPhysics(50), HIExpressPhysicsRawPrime(50), HIOnlineMonitor(50), HIPhysicsRawPrime0, HIPhysicsRawPrime1, HIPhysicsRawPrime10, HIPhysicsRawPrime11, HIPhysicsRawPrime12, HIPhysicsRawPrime13, HIPhysicsRawPrime14, HIPhysicsRawPrime15, HIPhysicsRawPrime16, HIPhysicsRawPrime17, HIPhysicsRawPrime18, HIPhysicsRawPrime19, HIPhysicsRawPrime2, HIPhysicsRawPrime20, HIPhysicsRawPrime21, HIPhysicsRawPrime22, HIPhysicsRawPrime23, HIPhysicsRawPrime24, HIPhysicsRawPrime25, HIPhysicsRawPrime26, HIPhysicsRawPrime27, HIPhysicsRawPrime28, HIPhysicsRawPrime29, HIPhysicsRawPrime3, HIPhysicsRawPrime30, HIPhysicsRawPrime31, HIPhysicsRawPrime4, HIPhysicsRawPrime5, HIPhysicsRawPrime6, HIPhysicsRawPrime7, HIPhysicsRawPrime8, HIPhysicsRawPrime9|HIDQM, HIExpress, HIExpressRawPrime, PhysicsHIPhysicsRawPrime0, PhysicsHIPhysicsRawPrime1, PhysicsHIPhysicsRawPrime10, PhysicsHIPhysicsRawPrime11, PhysicsHIPhysicsRawPrime12, PhysicsHIPhysicsRawPrime13, PhysicsHIPhysicsRawPrime14, PhysicsHIPhysicsRawPrime15, PhysicsHIPhysicsRawPrime16, PhysicsHIPhysicsRawPrime17, PhysicsHIPhysicsRawPrime18, PhysicsHIPhysicsRawPrime19, PhysicsHIPhysicsRawPrime2, PhysicsHIPhysicsRawPrime20, PhysicsHIPhysicsRawPrime21, PhysicsHIPhysicsRawPrime22, PhysicsHIPhysicsRawPrime23, PhysicsHIPhysicsRawPrime24, PhysicsHIPhysicsRawPrime25, PhysicsHIPhysicsRawPrime26, PhysicsHIPhysicsRawPrime27, PhysicsHIPhysicsRawPrime28, PhysicsHIPhysicsRawPrime29, PhysicsHIPhysicsRawPrime3, PhysicsHIPhysicsRawPrime30, PhysicsHIPhysicsRawPrime31, PhysicsHIPhysicsRawPrime4, PhysicsHIPhysicsRawPrime5, PhysicsHIPhysicsRawPrime6, PhysicsHIPhysicsRawPrime7, PhysicsHIPhysicsRawPrime8, PhysicsHIPhysicsRawPrime9|L1_DoubleMuOpen_MaxDr3p5_BptxAND
HLT_HIL3DoubleMu0_M7to15_Open_v3|HIN|Yes|1|HIPhysicsRawPrime0, HIPhysicsRawPrime1, HIPhysicsRawPrime10, HIPhysicsRawPrime11, HIPhysicsRawPrime12, HIPhysicsRawPrime13, HIPhysicsRawPrime14, HIPhysicsRawPrime15, HIPhysicsRawPrime16, HIPhysicsRawPrime17, HIPhysicsRawPrime18, HIPhysicsRawPrime19, HIPhysicsRawPrime2, HIPhysicsRawPrime20, HIPhysicsRawPrime21, HIPhysicsRawPrime22, HIPhysicsRawPrime23, HIPhysicsRawPrime24, HIPhysicsRawPrime25, HIPhysicsRawPrime26, HIPhysicsRawPrime27, HIPhysicsRawPrime28, HIPhysicsRawPrime29, HIPhysicsRawPrime3, HIPhysicsRawPrime30, HIPhysicsRawPrime31, HIPhysicsRawPrime4, HIPhysicsRawPrime5, HIPhysicsRawPrime6, HIPhysicsRawPrime7, HIPhysicsRawPrime8, HIPhysicsRawPrime9|PhysicsHIPhysicsRawPrime0, PhysicsHIPhysicsRawPrime1, PhysicsHIPhysicsRawPrime10, PhysicsHIPhysicsRawPrime11, PhysicsHIPhysicsRawPrime12, PhysicsHIPhysicsRawPrime13, PhysicsHIPhysicsRawPrime14, PhysicsHIPhysicsRawPrime15, PhysicsHIPhysicsRawPrime16, PhysicsHIPhysicsRawPrime17, PhysicsHIPhysicsRawPrime18, PhysicsHIPhysicsRawPrime19, PhysicsHIPhysicsRawPrime2, PhysicsHIPhysicsRawPrime20, PhysicsHIPhysicsRawPrime21, PhysicsHIPhysicsRawPrime22, PhysicsHIPhysicsRawPrime23, PhysicsHIPhysicsRawPrime24, PhysicsHIPhysicsRawPrime25, PhysicsHIPhysicsRawPrime26, PhysicsHIPhysicsRawPrime27, PhysicsHIPhysicsRawPrime28, PhysicsHIPhysicsRawPrime29, PhysicsHIPhysicsRawPrime3, PhysicsHIPhysicsRawPrime30, PhysicsHIPhysicsRawPrime31, PhysicsHIPhysicsRawPrime4, PhysicsHIPhysicsRawPrime5, PhysicsHIPhysicsRawPrime6, PhysicsHIPhysicsRawPrime7, PhysicsHIPhysicsRawPrime8, PhysicsHIPhysicsRawPrime9|L1_DoubleMuOpen_MaxDr3p5_BptxAND
HLT_HIL3DoubleMu0_Quarkonia_Open_v3|HIN|Yes|1|HIPhysicsRawPrime0, HIPhysicsRawPrime1, HIPhysicsRawPrime10, HIPhysicsRawPrime11, HIPhysicsRawPrime12, HIPhysicsRawPrime13, HIPhysicsRawPrime14, HIPhysicsRawPrime15, HIPhysicsRawPrime16, HIPhysicsRawPrime17, HIPhysicsRawPrime18, HIPhysicsRawPrime19, HIPhysicsRawPrime2, HIPhysicsRawPrime20, HIPhysicsRawPrime21, HIPhysicsRawPrime22, HIPhysicsRawPrime23, HIPhysicsRawPrime24, HIPhysicsRawPrime25, HIPhysicsRawPrime26, HIPhysicsRawPrime27, HIPhysicsRawPrime28, HIPhysicsRawPrime29, HIPhysicsRawPrime3, HIPhysicsRawPrime30, HIPhysicsRawPrime31, HIPhysicsRawPrime4, HIPhysicsRawPrime5, HIPhysicsRawPrime6, HIPhysicsRawPrime7, HIPhysicsRawPrime8, HIPhysicsRawPrime9|PhysicsHIPhysicsRawPrime0, PhysicsHIPhysicsRawPrime1, PhysicsHIPhysicsRawPrime10, PhysicsHIPhysicsRawPrime11, PhysicsHIPhysicsRawPrime12, PhysicsHIPhysicsRawPrime13, PhysicsHIPhysicsRawPrime14, PhysicsHIPhysicsRawPrime15, PhysicsHIPhysicsRawPrime16, PhysicsHIPhysicsRawPrime17, PhysicsHIPhysicsRawPrime18, PhysicsHIPhysicsRawPrime19, PhysicsHIPhysicsRawPrime2, PhysicsHIPhysicsRawPrime20, PhysicsHIPhysicsRawPrime21, PhysicsHIPhysicsRawPrime22, PhysicsHIPhysicsRawPrime23, PhysicsHIPhysicsRawPrime24, PhysicsHIPhysicsRawPrime25, PhysicsHIPhysicsRawPrime26, PhysicsHIPhysicsRawPrime27, PhysicsHIPhysicsRawPrime28, PhysicsHIPhysicsRawPrime29, PhysicsHIPhysicsRawPrime3, PhysicsHIPhysicsRawPrime30, PhysicsHIPhysicsRawPrime31, PhysicsHIPhysicsRawPrime4, PhysicsHIPhysicsRawPrime5, PhysicsHIPhysicsRawPrime6, PhysicsHIPhysicsRawPrime7, PhysicsHIPhysicsRawPrime8, PhysicsHIPhysicsRawPrime9|L1_DoubleMuOpen_MaxDr3p5_BptxAND
HLT_HIL3DoubleMu2_M2to4p5_Open_v3|HIN|Yes|1|HIPhysicsRawPrime0, HIPhysicsRawPrime1, HIPhysicsRawPrime10, HIPhysicsRawPrime11, HIPhysicsRawPrime12, HIPhysicsRawPrime13, HIPhysicsRawPrime14, HIPhysicsRawPrime15, HIPhysicsRawPrime16, HIPhysicsRawPrime17, HIPhysicsRawPrime18, HIPhysicsRawPrime19, HIPhysicsRawPrime2, HIPhysicsRawPrime20, HIPhysicsRawPrime21, HIPhysicsRawPrime22, HIPhysicsRawPrime23, HIPhysicsRawPrime24, HIPhysicsRawPrime25, HIPhysicsRawPrime26, HIPhysicsRawPrime27, HIPhysicsRawPrime28, HIPhysicsRawPrime29, HIPhysicsRawPrime3, HIPhysicsRawPrime30, HIPhysicsRawPrime31, HIPhysicsRawPrime4, HIPhysicsRawPrime5, HIPhysicsRawPrime6, HIPhysicsRawPrime7, HIPhysicsRawPrime8, HIPhysicsRawPrime9|PhysicsHIPhysicsRawPrime0, PhysicsHIPhysicsRawPrime1, PhysicsHIPhysicsRawPrime10, PhysicsHIPhysicsRawPrime11, PhysicsHIPhysicsRawPrime12, PhysicsHIPhysicsRawPrime13, PhysicsHIPhysicsRawPrime14, PhysicsHIPhysicsRawPrime15, PhysicsHIPhysicsRawPrime16, PhysicsHIPhysicsRawPrime17, PhysicsHIPhysicsRawPrime18, PhysicsHIPhysicsRawPrime19, PhysicsHIPhysicsRawPrime2, PhysicsHIPhysicsRawPrime20, PhysicsHIPhysicsRawPrime21, PhysicsHIPhysicsRawPrime22, PhysicsHIPhysicsRawPrime23, PhysicsHIPhysicsRawPrime24, PhysicsHIPhysicsRawPrime25, PhysicsHIPhysicsRawPrime26, PhysicsHIPhysicsRawPrime27, PhysicsHIPhysicsRawPrime28, PhysicsHIPhysicsRawPrime29, PhysicsHIPhysicsRawPrime3, PhysicsHIPhysicsRawPrime30, PhysicsHIPhysicsRawPrime31, PhysicsHIPhysicsRawPrime4, PhysicsHIPhysicsRawPrime5, PhysicsHIPhysicsRawPrime6, PhysicsHIPhysicsRawPrime7, PhysicsHIPhysicsRawPrime8, PhysicsHIPhysicsRawPrime9|L1_DoubleMuOpen_MaxDr3p5_BptxAND
HLT_HIL3DoubleMu2_M7to15_Open_v3|HIN|Yes|1|HIExpressPhysics(50), HIExpressPhysicsRawPrime(50), HIOnlineMonitor(50), HIPhysicsRawPrime0, HIPhysicsRawPrime1, HIPhysicsRawPrime10, HIPhysicsRawPrime11, HIPhysicsRawPrime12, HIPhysicsRawPrime13, HIPhysicsRawPrime14, HIPhysicsRawPrime15, HIPhysicsRawPrime16, HIPhysicsRawPrime17, HIPhysicsRawPrime18, HIPhysicsRawPrime19, HIPhysicsRawPrime2, HIPhysicsRawPrime20, HIPhysicsRawPrime21, HIPhysicsRawPrime22, HIPhysicsRawPrime23, HIPhysicsRawPrime24, HIPhysicsRawPrime25, HIPhysicsRawPrime26, HIPhysicsRawPrime27, HIPhysicsRawPrime28, HIPhysicsRawPrime29, HIPhysicsRawPrime3, HIPhysicsRawPrime30, HIPhysicsRawPrime31, HIPhysicsRawPrime4, HIPhysicsRawPrime5, HIPhysicsRawPrime6, HIPhysicsRawPrime7, HIPhysicsRawPrime8, HIPhysicsRawPrime9|HIDQM, HIExpress, HIExpressRawPrime, PhysicsHIPhysicsRawPrime0, PhysicsHIPhysicsRawPrime1, PhysicsHIPhysicsRawPrime10, PhysicsHIPhysicsRawPrime11, PhysicsHIPhysicsRawPrime12, PhysicsHIPhysicsRawPrime13, PhysicsHIPhysicsRawPrime14, PhysicsHIPhysicsRawPrime15, PhysicsHIPhysicsRawPrime16, PhysicsHIPhysicsRawPrime17, PhysicsHIPhysicsRawPrime18, PhysicsHIPhysicsRawPrime19, PhysicsHIPhysicsRawPrime2, PhysicsHIPhysicsRawPrime20, PhysicsHIPhysicsRawPrime21, PhysicsHIPhysicsRawPrime22, PhysicsHIPhysicsRawPrime23, PhysicsHIPhysicsRawPrime24, PhysicsHIPhysicsRawPrime25, PhysicsHIPhysicsRawPrime26, PhysicsHIPhysicsRawPrime27, PhysicsHIPhysicsRawPrime28, PhysicsHIPhysicsRawPrime29, PhysicsHIPhysicsRawPrime3, PhysicsHIPhysicsRawPrime30, PhysicsHIPhysicsRawPrime31, PhysicsHIPhysicsRawPrime4, PhysicsHIPhysicsRawPrime5, PhysicsHIPhysicsRawPrime6, PhysicsHIPhysicsRawPrime7, PhysicsHIPhysicsRawPrime8, PhysicsHIPhysicsRawPrime9|L1_DoubleMuOpen_MaxDr3p5_BptxAND
HLT_HIL3DoubleMu2_Quarkonia_Open_v3|HIN|Yes|1|HIEventDisplay(150), HIPhysicsRawPrime0, HIPhysicsRawPrime1, HIPhysicsRawPrime10, HIPhysicsRawPrime11, HIPhysicsRawPrime12, HIPhysicsRawPrime13, HIPhysicsRawPrime14, HIPhysicsRawPrime15, HIPhysicsRawPrime16, HIPhysicsRawPrime17, HIPhysicsRawPrime18, HIPhysicsRawPrime19, HIPhysicsRawPrime2, HIPhysicsRawPrime20, HIPhysicsRawPrime21, HIPhysicsRawPrime22, HIPhysicsRawPrime23, HIPhysicsRawPrime24, HIPhysicsRawPrime25, HIPhysicsRawPrime26, HIPhysicsRawPrime27, HIPhysicsRawPrime28, HIPhysicsRawPrime29, HIPhysicsRawPrime3, HIPhysicsRawPrime30, HIPhysicsRawPrime31, HIPhysicsRawPrime4, HIPhysicsRawPrime5, HIPhysicsRawPrime6, HIPhysicsRawPrime7, HIPhysicsRawPrime8, HIPhysicsRawPrime9|HIDQMEventDisplay, PhysicsHIPhysicsRawPrime0, PhysicsHIPhysicsRawPrime1, PhysicsHIPhysicsRawPrime10, PhysicsHIPhysicsRawPrime11, PhysicsHIPhysicsRawPrime12, PhysicsHIPhysicsRawPrime13, PhysicsHIPhysicsRawPrime14, PhysicsHIPhysicsRawPrime15, PhysicsHIPhysicsRawPrime16, PhysicsHIPhysicsRawPrime17, PhysicsHIPhysicsRawPrime18, PhysicsHIPhysicsRawPrime19, PhysicsHIPhysicsRawPrime2, PhysicsHIPhysicsRawPrime20, PhysicsHIPhysicsRawPrime21, PhysicsHIPhysicsRawPrime22, PhysicsHIPhysicsRawPrime23, PhysicsHIPhysicsRawPrime24, PhysicsHIPhysicsRawPrime25, PhysicsHIPhysicsRawPrime26, PhysicsHIPhysicsRawPrime27, PhysicsHIPhysicsRawPrime28, PhysicsHIPhysicsRawPrime29, PhysicsHIPhysicsRawPrime3, PhysicsHIPhysicsRawPrime30, PhysicsHIPhysicsRawPrime31, PhysicsHIPhysicsRawPrime4, PhysicsHIPhysicsRawPrime5, PhysicsHIPhysicsRawPrime6, PhysicsHIPhysicsRawPrime7, PhysicsHIPhysicsRawPrime8, PhysicsHIPhysicsRawPrime9|L1_DoubleMuOpen_MaxDr3p5_BptxAND
HLT_HIDmesonPPOnAATrackingGlobal_Dpt30_v3|HIN|Yes|1|HIEventDisplay(20), HIPhysicsRawPrime0, HIPhysicsRawPrime1, HIPhysicsRawPrime10, HIPhysicsRawPrime11, HIPhysicsRawPrime12, HIPhysicsRawPrime13, HIPhysicsRawPrime14, HIPhysicsRawPrime15, HIPhysicsRawPrime16, HIPhysicsRawPrime17, HIPhysicsRawPrime18, HIPhysicsRawPrime19, HIPhysicsRawPrime2, HIPhysicsRawPrime20, HIPhysicsRawPrime21, HIPhysicsRawPrime22, HIPhysicsRawPrime23, HIPhysicsRawPrime24, HIPhysicsRawPrime25, HIPhysicsRawPrime26, HIPhysicsRawPrime27, HIPhysicsRawPrime28, HIPhysicsRawPrime29, HIPhysicsRawPrime3, HIPhysicsRawPrime30, HIPhysicsRawPrime31, HIPhysicsRawPrime4, HIPhysicsRawPrime5, HIPhysicsRawPrime6, HIPhysicsRawPrime7, HIPhysicsRawPrime8, HIPhysicsRawPrime9|HIDQMEventDisplay, PhysicsHIPhysicsRawPrime0, PhysicsHIPhysicsRawPrime1, PhysicsHIPhysicsRawPrime10, PhysicsHIPhysicsRawPrime11, PhysicsHIPhysicsRawPrime12, PhysicsHIPhysicsRawPrime13, PhysicsHIPhysicsRawPrime14, PhysicsHIPhysicsRawPrime15, PhysicsHIPhysicsRawPrime16, PhysicsHIPhysicsRawPrime17, PhysicsHIPhysicsRawPrime18, PhysicsHIPhysicsRawPrime19, PhysicsHIPhysicsRawPrime2, PhysicsHIPhysicsRawPrime20, PhysicsHIPhysicsRawPrime21, PhysicsHIPhysicsRawPrime22, PhysicsHIPhysicsRawPrime23, PhysicsHIPhysicsRawPrime24, PhysicsHIPhysicsRawPrime25, PhysicsHIPhysicsRawPrime26, PhysicsHIPhysicsRawPrime27, PhysicsHIPhysicsRawPrime28, PhysicsHIPhysicsRawPrime29, PhysicsHIPhysicsRawPrime3, PhysicsHIPhysicsRawPrime30, PhysicsHIPhysicsRawPrime31, PhysicsHIPhysicsRawPrime4, PhysicsHIPhysicsRawPrime5, PhysicsHIPhysicsRawPrime6, PhysicsHIPhysicsRawPrime7, PhysicsHIPhysicsRawPrime8, PhysicsHIPhysicsRawPrime9|L1_SingleJet28_DMeson_BptxAND
HLT_HIDmesonPPOnAATrackingGlobal_Dpt45_v3|HIN|Yes|1|HIPhysicsRawPrime0, HIPhysicsRawPrime1, HIPhysicsRawPrime10, HIPhysicsRawPrime11, HIPhysicsRawPrime12, HIPhysicsRawPrime13, HIPhysicsRawPrime14, HIPhysicsRawPrime15, HIPhysicsRawPrime16, HIPhysicsRawPrime17, HIPhysicsRawPrime18, HIPhysicsRawPrime19, HIPhysicsRawPrime2, HIPhysicsRawPrime20, HIPhysicsRawPrime21, HIPhysicsRawPrime22, HIPhysicsRawPrime23, HIPhysicsRawPrime24, HIPhysicsRawPrime25, HIPhysicsRawPrime26, HIPhysicsRawPrime27, HIPhysicsRawPrime28, HIPhysicsRawPrime29, HIPhysicsRawPrime3, HIPhysicsRawPrime30, HIPhysicsRawPrime31, HIPhysicsRawPrime4, HIPhysicsRawPrime5, HIPhysicsRawPrime6, HIPhysicsRawPrime7, HIPhysicsRawPrime8, HIPhysicsRawPrime9|PhysicsHIPhysicsRawPrime0, PhysicsHIPhysicsRawPrime1, PhysicsHIPhysicsRawPrime10, PhysicsHIPhysicsRawPrime11, PhysicsHIPhysicsRawPrime12, PhysicsHIPhysicsRawPrime13, PhysicsHIPhysicsRawPrime14, PhysicsHIPhysicsRawPrime15, PhysicsHIPhysicsRawPrime16, PhysicsHIPhysicsRawPrime17, PhysicsHIPhysicsRawPrime18, PhysicsHIPhysicsRawPrime19, PhysicsHIPhysicsRawPrime2, PhysicsHIPhysicsRawPrime20, PhysicsHIPhysicsRawPrime21, PhysicsHIPhysicsRawPrime22, PhysicsHIPhysicsRawPrime23, PhysicsHIPhysicsRawPrime24, PhysicsHIPhysicsRawPrime25, PhysicsHIPhysicsRawPrime26, PhysicsHIPhysicsRawPrime27, PhysicsHIPhysicsRawPrime28, PhysicsHIPhysicsRawPrime29, PhysicsHIPhysicsRawPrime3, PhysicsHIPhysicsRawPrime30, PhysicsHIPhysicsRawPrime31, PhysicsHIPhysicsRawPrime4, PhysicsHIPhysicsRawPrime5, PhysicsHIPhysicsRawPrime6, PhysicsHIPhysicsRawPrime7, PhysicsHIPhysicsRawPrime8, PhysicsHIPhysicsRawPrime9|L1_SingleJet44_DMeson_BptxAND
